filename,emotion,label
Angry00350.png,Angry,0
Angry00351.png,Angry,0
Angry00352.png,Angry,0
Angry00353.png,Angry,0
Angry00354.png,Angry,0
Angry00355.png,Angry,0
Angry00356.png,Angry,0
Angry00357.png,Angry,0
Angry00358.png,Angry,0
Angry00359.png,Angry,0
Angry00360.png,Angry,0
Angry00361.png,Angry,0
Angry00362.png,Angry,0
Angry00363.png,Angry,0
Angry00364.png,Angry,0
Angry00365.png,Angry,0
Angry00366.png,Angry,0
Angry00367.png,Angry,0
Angry00368.png,Angry,0
Angry00369.png,Angry,0
Angry00370.png,Angry,0
Angry00371.png,Angry,0
Angry00372.png,Angry,0
Angry00373.png,Angry,0
Angry00374.png,Angry,0
Angry00375.png,Angry,0
Angry00376.png,Angry,0
Angry00377.png,Angry,0
Angry00378.png,Angry,0
Angry00379.png,Angry,0
Angry00380.png,Angry,0
Angry00381.png,Angry,0
Angry00382.png,Angry,0
Angry00383.png,Angry,0
Angry00384.png,Angry,0
Angry00385.png,Angry,0
Angry00386.png,Angry,0
Angry00387.png,Angry,0
Angry00388.png,Angry,0
Angry00389.png,Angry,0
Angry00390.png,Angry,0
Angry00391.png,Angry,0
Angry00392.png,Angry,0
Angry00393.png,Angry,0
Angry00394.png,Angry,0
Angry00395.png,Angry,0
Angry00396.png,Angry,0
Angry00397.png,Angry,0
Angry00398.png,Angry,0
Angry00399.png,Angry,0
Angry00400.png,Angry,0
Angry00401.png,Angry,0
Angry00402.png,Angry,0
Angry00403.png,Angry,0
Angry00404.png,Angry,0
Angry00405.png,Angry,0
Angry00406.png,Angry,0
Angry00407.png,Angry,0
Angry00408.png,Angry,0
Angry00409.png,Angry,0
Angry00410.png,Angry,0
Angry00411.png,Angry,0
Angry00412.png,Angry,0
Angry00413.png,Angry,0
Angry00414.png,Angry,0
Angry00415.png,Angry,0
Angry00416.png,Angry,0
Angry00417.png,Angry,0
Angry00418.png,Angry,0
Angry00419.png,Angry,0
Angry00420.png,Angry,0
Angry00421.png,Angry,0
Angry00422.png,Angry,0
Angry00423.png,Angry,0
Angry00424.png,Angry,0
Angry00425.png,Angry,0
Angry00426.png,Angry,0
Angry00427.png,Angry,0
Angry00428.png,Angry,0
Angry00429.png,Angry,0
Angry00430.png,Angry,0
Angry00431.png,Angry,0
Angry00432.png,Angry,0
Angry00433.png,Angry,0
Angry00434.png,Angry,0
Angry00435.png,Angry,0
Angry00436.png,Angry,0
Angry00437.png,Angry,0
Angry00438.png,Angry,0
Angry00439.png,Angry,0
Angry00440.png,Angry,0
Angry00441.png,Angry,0
Angry00442.png,Angry,0
Angry00443.png,Angry,0
Angry00444.png,Angry,0
Angry00445.png,Angry,0
Angry00446.png,Angry,0
Angry00447.png,Angry,0
Angry00448.png,Angry,0
Angry00449.png,Angry,0
Angry00450.png,Angry,0
Angry00451.png,Angry,0
Angry00452.png,Angry,0
Angry00453.png,Angry,0
Angry00454.png,Angry,0
Angry00455.png,Angry,0
Angry00456.png,Angry,0
Angry00457.png,Angry,0
Angry00458.png,Angry,0
Angry00459.png,Angry,0
Angry00460.png,Angry,0
Angry00461.png,Angry,0
Angry00462.png,Angry,0
Angry00463.png,Angry,0
Angry00464.png,Angry,0
Angry00465.png,Angry,0
Angry00466.png,Angry,0
Angry00467.png,Angry,0
Angry00468.png,Angry,0
Angry00469.png,Angry,0
Angry00470.png,Angry,0
Angry00471.png,Angry,0
Angry00472.png,Angry,0
Angry00473.png,Angry,0
Angry00474.png,Angry,0
Angry00475.png,Angry,0
Angry00476.png,Angry,0
Angry00477.png,Angry,0
Angry00478.png,Angry,0
Angry00479.png,Angry,0
Angry00480.png,Angry,0
Angry00481.png,Angry,0
Angry00482.png,Angry,0
Angry00483.png,Angry,0
Angry00484.png,Angry,0
Angry00485.png,Angry,0
Angry00486.png,Angry,0
Angry00487.png,Angry,0
Angry00488.png,Angry,0
Angry00489.png,Angry,0
Angry00490.png,Angry,0
Angry00491.png,Angry,0
Angry00492.png,Angry,0
Angry00493.png,Angry,0
Angry00494.png,Angry,0
Angry00495.png,Angry,0
Angry00496.png,Angry,0
Angry00497.png,Angry,0
Angry00498.png,Angry,0
Angry00499.png,Angry,0
Angry00500.png,Angry,0
Angry00501.png,Angry,0
Angry00502.png,Angry,0
Angry00503.png,Angry,0
Angry00504.png,Angry,0
Angry00505.png,Angry,0
Angry00506.png,Angry,0
Angry00507.png,Angry,0
Angry00508.png,Angry,0
Angry00509.png,Angry,0
Angry00510.png,Angry,0
Angry00511.png,Angry,0
Angry00512.png,Angry,0
Angry00513.png,Angry,0
Angry00514.png,Angry,0
Angry00515.png,Angry,0
Angry00516.png,Angry,0
Angry00517.png,Angry,0
Angry00518.png,Angry,0
Angry00519.png,Angry,0
Angry00520.png,Angry,0
Angry00521.png,Angry,0
Angry00522.png,Angry,0
Angry00523.png,Angry,0
Angry00524.png,Angry,0
Angry00525.png,Angry,0
Angry00526.png,Angry,0
Angry00527.png,Angry,0
Angry00528.png,Angry,0
Angry00529.png,Angry,0
Angry00530.png,Angry,0
Angry00531.png,Angry,0
Angry00532.png,Angry,0
Angry00533.png,Angry,0
Angry00534.png,Angry,0
Angry00535.png,Angry,0
Angry00536.png,Angry,0
Angry00537.png,Angry,0
Angry00538.png,Angry,0
Angry00539.png,Angry,0
Angry00540.png,Angry,0
Angry00541.png,Angry,0
Angry00542.png,Angry,0
Angry00543.png,Angry,0
Angry00544.png,Angry,0
Angry00545.png,Angry,0
Angry00546.png,Angry,0
Angry00547.png,Angry,0
Angry00548.png,Angry,0
Angry00549.png,Angry,0
Angry00550.png,Angry,0
Angry00551.png,Angry,0
Angry00552.png,Angry,0
Angry00553.png,Angry,0
Angry00554.png,Angry,0
Angry00555.png,Angry,0
Angry00556.png,Angry,0
Angry00557.png,Angry,0
Angry00558.png,Angry,0
Angry00559.png,Angry,0
Angry00560.png,Angry,0
Angry00561.png,Angry,0
Angry00562.png,Angry,0
Angry00563.png,Angry,0
Angry00564.png,Angry,0
Angry00565.png,Angry,0
Angry00566.png,Angry,0
Angry00567.png,Angry,0
Angry00568.png,Angry,0
Angry00569.png,Angry,0
Angry00570.png,Angry,0
Angry00571.png,Angry,0
Angry00572.png,Angry,0
Angry00573.png,Angry,0
Angry00574.png,Angry,0
Angry00575.png,Angry,0
Angry00576.png,Angry,0
Angry00577.png,Angry,0
Angry00578.png,Angry,0
Angry00579.png,Angry,0
Angry00580.png,Angry,0
Angry00581.png,Angry,0
Angry00582.png,Angry,0
Angry00583.png,Angry,0
Angry00584.png,Angry,0
Angry00585.png,Angry,0
Angry00586.png,Angry,0
Angry00587.png,Angry,0
Angry00588.png,Angry,0
Angry00589.png,Angry,0
Angry00590.png,Angry,0
Angry00591.png,Angry,0
Angry00592.png,Angry,0
Angry00593.png,Angry,0
Angry00594.png,Angry,0
Angry00595.png,Angry,0
Angry00596.png,Angry,0
Angry00597.png,Angry,0
Angry00598.png,Angry,0
Angry00599.png,Angry,0
Angry00600.png,Angry,0
Angry00601.png,Angry,0
Angry00602.png,Angry,0
Angry00603.png,Angry,0
Angry00604.png,Angry,0
Angry00605.png,Angry,0
Angry00606.png,Angry,0
Angry00607.png,Angry,0
Angry00608.png,Angry,0
Angry00609.png,Angry,0
Angry00610.png,Angry,0
Angry00611.png,Angry,0
Angry00612.png,Angry,0
Angry00613.png,Angry,0
Angry00614.png,Angry,0
Angry00615.png,Angry,0
Angry00616.png,Angry,0
Angry00617.png,Angry,0
Angry00618.png,Angry,0
Angry00619.png,Angry,0
Angry00620.png,Angry,0
Angry00621.png,Angry,0
Angry00622.png,Angry,0
Angry00623.png,Angry,0
Angry00624.png,Angry,0
Angry00625.png,Angry,0
Angry00626.png,Angry,0
Angry00627.png,Angry,0
Angry00628.png,Angry,0
Angry00629.png,Angry,0
Angry00630.png,Angry,0
Angry00631.png,Angry,0
Angry00632.png,Angry,0
Angry00633.png,Angry,0
Angry00634.png,Angry,0
Angry00635.png,Angry,0
Angry00636.png,Angry,0
Angry00637.png,Angry,0
Angry00638.png,Angry,0
Angry00639.png,Angry,0
Angry00640.png,Angry,0
Angry00641.png,Angry,0
Angry00642.png,Angry,0
Angry00643.png,Angry,0
Angry00644.png,Angry,0
Angry00645.png,Angry,0
Angry00646.png,Angry,0
Angry00647.png,Angry,0
Angry00648.png,Angry,0
Angry00649.png,Angry,0
Angry00650.png,Angry,0
Angry00651.png,Angry,0
Angry00652.png,Angry,0
Angry00653.png,Angry,0
Angry00654.png,Angry,0
Angry00655.png,Angry,0
Angry00656.png,Angry,0
Angry00657.png,Angry,0
Angry00658.png,Angry,0
Angry00659.png,Angry,0
Angry00660.png,Angry,0
Angry00661.png,Angry,0
Angry00662.png,Angry,0
Angry00663.png,Angry,0
Angry00664.png,Angry,0
Angry00665.png,Angry,0
Angry00666.png,Angry,0
Angry00667.png,Angry,0
Angry00668.png,Angry,0
Angry00669.png,Angry,0
Angry00670.png,Angry,0
Angry00671.png,Angry,0
Angry00672.png,Angry,0
Angry00673.png,Angry,0
Angry00674.png,Angry,0
Angry00675.png,Angry,0
Angry00676.png,Angry,0
Angry00677.png,Angry,0
Angry00678.png,Angry,0
Angry00679.png,Angry,0
Angry00680.png,Angry,0
Angry00681.png,Angry,0
Angry00682.png,Angry,0
Angry00683.png,Angry,0
Angry00684.png,Angry,0
Angry00685.png,Angry,0
Angry00686.png,Angry,0
Angry00687.png,Angry,0
Angry00688.png,Angry,0
Angry00689.png,Angry,0
Angry00690.png,Angry,0
Angry00691.png,Angry,0
Angry00692.png,Angry,0
Angry00693.png,Angry,0
Angry00694.png,Angry,0
Angry00695.png,Angry,0
Angry00696.png,Angry,0
Angry00697.png,Angry,0
Angry00698.png,Angry,0
Angry00699.png,Angry,0
Angry00700.png,Angry,0
Angry00701.png,Angry,0
Angry00702.png,Angry,0
Angry00703.png,Angry,0
Angry00704.png,Angry,0
Angry00705.png,Angry,0
Angry00706.png,Angry,0
Angry00707.png,Angry,0
Angry00708.png,Angry,0
Angry00709.png,Angry,0
Angry00710.png,Angry,0
Angry00711.png,Angry,0
Angry00712.png,Angry,0
Angry00713.png,Angry,0
Angry00714.png,Angry,0
Angry00715.png,Angry,0
Angry00716.png,Angry,0
Angry00717.png,Angry,0
Angry00718.png,Angry,0
Angry00719.png,Angry,0
Angry00720.png,Angry,0
Angry00721.png,Angry,0
Angry00722.png,Angry,0
Angry00723.png,Angry,0
Angry00724.png,Angry,0
Angry00725.png,Angry,0
Angry00726.png,Angry,0
Angry00727.png,Angry,0
Angry00728.png,Angry,0
Angry00729.png,Angry,0
Angry00730.png,Angry,0
Angry00731.png,Angry,0
Angry00732.png,Angry,0
Angry00733.png,Angry,0
Angry00734.png,Angry,0
Angry00735.png,Angry,0
Angry00736.png,Angry,0
Angry00737.png,Angry,0
Angry00738.png,Angry,0
Angry00739.png,Angry,0
Angry00740.png,Angry,0
Angry00741.png,Angry,0
Angry00742.png,Angry,0
Angry00743.png,Angry,0
Angry00744.png,Angry,0
Angry00745.png,Angry,0
Angry00746.png,Angry,0
Angry00747.png,Angry,0
Angry00748.png,Angry,0
Angry00749.png,Angry,0
Angry00750.png,Angry,0
Angry00751.png,Angry,0
Angry00752.png,Angry,0
Angry00753.png,Angry,0
Angry00754.png,Angry,0
Angry00755.png,Angry,0
Angry00756.png,Angry,0
Angry00757.png,Angry,0
Angry00758.png,Angry,0
Angry00759.png,Angry,0
Angry00760.png,Angry,0
Angry00761.png,Angry,0
Angry00762.png,Angry,0
Angry00763.png,Angry,0
Angry00764.png,Angry,0
Angry00765.png,Angry,0
Angry00766.png,Angry,0
Angry00767.png,Angry,0
Angry00768.png,Angry,0
Angry00769.png,Angry,0
Angry00770.png,Angry,0
Angry00771.png,Angry,0
Angry00772.png,Angry,0
Angry00773.png,Angry,0
Angry00774.png,Angry,0
Angry00775.png,Angry,0
Angry00776.png,Angry,0
Angry00777.png,Angry,0
Angry00778.png,Angry,0
Angry00779.png,Angry,0
Angry00780.png,Angry,0
Angry00781.png,Angry,0
Angry00782.png,Angry,0
Angry00783.png,Angry,0
Angry00784.png,Angry,0
Angry00785.png,Angry,0
Angry00786.png,Angry,0
Angry00787.png,Angry,0
Angry00788.png,Angry,0
Angry00789.png,Angry,0
Angry00790.png,Angry,0
Angry00791.png,Angry,0
Angry00792.png,Angry,0
Angry00793.png,Angry,0
Angry00794.png,Angry,0
Angry00795.png,Angry,0
Angry00796.png,Angry,0
Angry00797.png,Angry,0
Angry00798.png,Angry,0
Angry00799.png,Angry,0
Angry00800.png,Angry,0
Angry00801.png,Angry,0
Angry00802.png,Angry,0
Angry00803.png,Angry,0
Angry00804.png,Angry,0
Angry00805.png,Angry,0
Angry00806.png,Angry,0
Angry00807.png,Angry,0
Angry00808.png,Angry,0
Angry00809.png,Angry,0
Angry00810.png,Angry,0
Angry00811.png,Angry,0
Angry00812.png,Angry,0
Angry00813.png,Angry,0
Angry00814.png,Angry,0
Angry00815.png,Angry,0
Angry00816.png,Angry,0
Angry00817.png,Angry,0
Angry00818.png,Angry,0
Angry00819.png,Angry,0
Angry00820.png,Angry,0
Angry00821.png,Angry,0
Angry00822.png,Angry,0
Angry00823.png,Angry,0
Angry00824.png,Angry,0
Angry00825.png,Angry,0
Angry00826.png,Angry,0
Angry00827.png,Angry,0
Angry00828.png,Angry,0
Angry00829.png,Angry,0
Angry00830.png,Angry,0
Angry00831.png,Angry,0
Angry00832.png,Angry,0
Angry00833.png,Angry,0
Angry00834.png,Angry,0
Angry00835.png,Angry,0
Angry00836.png,Angry,0
Angry00837.png,Angry,0
Angry00838.png,Angry,0
Angry00839.png,Angry,0
Angry00840.png,Angry,0
Angry00841.png,Angry,0
Angry00842.png,Angry,0
Angry00843.png,Angry,0
Angry00844.png,Angry,0
Angry00845.png,Angry,0
Angry00846.png,Angry,0
Angry00847.png,Angry,0
Angry00848.png,Angry,0
Angry00849.png,Angry,0
Angry00850.png,Angry,0
Angry00851.png,Angry,0
Angry00852.png,Angry,0
Angry00853.png,Angry,0
Angry00854.png,Angry,0
Angry00855.png,Angry,0
Angry00856.png,Angry,0
Angry00857.png,Angry,0
Angry00858.png,Angry,0
Angry00859.png,Angry,0
Angry00860.png,Angry,0
Angry00861.png,Angry,0
Angry00862.png,Angry,0
Angry00863.png,Angry,0
Angry00864.png,Angry,0
Angry00865.png,Angry,0
Angry00866.png,Angry,0
Angry00867.png,Angry,0
Angry00868.png,Angry,0
Angry00869.png,Angry,0
Angry00870.png,Angry,0
Angry00871.png,Angry,0
Angry00872.png,Angry,0
Angry00873.png,Angry,0
Angry00874.png,Angry,0
Angry00875.png,Angry,0
Angry00876.png,Angry,0
Angry00877.png,Angry,0
Angry00878.png,Angry,0
Angry00879.png,Angry,0
Angry00880.png,Angry,0
Angry00881.png,Angry,0
Angry00882.png,Angry,0
Angry00883.png,Angry,0
Angry00884.png,Angry,0
Angry00885.png,Angry,0
Angry00886.png,Angry,0
Angry00887.png,Angry,0
Angry00888.png,Angry,0
Angry00889.png,Angry,0
Angry00890.png,Angry,0
Angry00891.png,Angry,0
Angry00892.png,Angry,0
Angry00893.png,Angry,0
Angry00894.png,Angry,0
Angry00895.png,Angry,0
Angry00896.png,Angry,0
Angry00897.png,Angry,0
Angry00898.png,Angry,0
Angry00899.png,Angry,0
Angry00900.png,Angry,0
Angry00901.png,Angry,0
Angry00902.png,Angry,0
Angry00903.png,Angry,0
Angry00904.png,Angry,0
Angry00905.png,Angry,0
Angry00906.png,Angry,0
Angry00907.png,Angry,0
Angry00908.png,Angry,0
Angry00909.png,Angry,0
Angry00910.png,Angry,0
Angry00911.png,Angry,0
Angry00912.png,Angry,0
Angry00913.png,Angry,0
Angry00914.png,Angry,0
Angry00915.png,Angry,0
Angry00916.png,Angry,0
Angry00917.png,Angry,0
Angry00918.png,Angry,0
Angry00919.png,Angry,0
Angry00920.png,Angry,0
Angry00921.png,Angry,0
Angry00922.png,Angry,0
Angry00923.png,Angry,0
Angry00924.png,Angry,0
Angry00925.png,Angry,0
Angry00926.png,Angry,0
Angry00927.png,Angry,0
Angry00928.png,Angry,0
Angry00929.png,Angry,0
Angry00930.png,Angry,0
Angry00931.png,Angry,0
Angry00932.png,Angry,0
Angry00933.png,Angry,0
Angry00934.png,Angry,0
Angry00935.png,Angry,0
Angry00936.png,Angry,0
Angry00937.png,Angry,0
Angry00938.png,Angry,0
Angry00939.png,Angry,0
Angry00940.png,Angry,0
Angry00941.png,Angry,0
Angry00942.png,Angry,0
Angry00943.png,Angry,0
Angry00944.png,Angry,0
Angry00945.png,Angry,0
Angry00946.png,Angry,0
Angry00947.png,Angry,0
Angry00948.png,Angry,0
Angry00949.png,Angry,0
Angry00950.png,Angry,0
Angry00951.png,Angry,0
Angry00952.png,Angry,0
Angry00953.png,Angry,0
Angry00954.png,Angry,0
Angry00955.png,Angry,0
Angry00956.png,Angry,0
Angry00957.png,Angry,0
Angry00958.png,Angry,0
Angry00959.png,Angry,0
Angry00960.png,Angry,0
Angry00961.png,Angry,0
Angry00962.png,Angry,0
Angry00963.png,Angry,0
Angry00964.png,Angry,0
Angry00965.png,Angry,0
Angry00966.png,Angry,0
Angry00967.png,Angry,0
Angry00968.png,Angry,0
Angry00969.png,Angry,0
Angry00970.png,Angry,0
Angry00971.png,Angry,0
Angry00972.png,Angry,0
Angry00973.png,Angry,0
Angry00974.png,Angry,0
Angry00975.png,Angry,0
Angry00976.png,Angry,0
Angry00977.png,Angry,0
Angry00978.png,Angry,0
Angry00979.png,Angry,0
Angry00980.png,Angry,0
Angry00981.png,Angry,0
Angry00982.png,Angry,0
Angry00983.png,Angry,0
Angry00984.png,Angry,0
Angry00985.png,Angry,0
Angry00986.png,Angry,0
Angry00987.png,Angry,0
Angry00988.png,Angry,0
Angry00989.png,Angry,0
Angry00990.png,Angry,0
Angry00991.png,Angry,0
Angry00992.png,Angry,0
Angry00993.png,Angry,0
Angry00994.png,Angry,0
Angry00995.png,Angry,0
Angry00996.png,Angry,0
Angry00997.png,Angry,0
Angry00998.png,Angry,0
